Y,X,id,obstimeJST,type
35.832,139.676,nowc_20240807093500_20240807093500_liden_96,2024/08/07 18:30:19.590,0
35.873,139.483,nowc_20240807093500_20240807093500_liden_97,2024/08/07 18:30:19.790,0
36.059,139.611,nowc_20240807093500_20240807093500_liden_98,2024/08/07 18:30:20.060,0
35.868,139.473,nowc_20240807093500_20240807093500_liden_99,2024/08/07 18:30:20.220,0
36.007,139.588,nowc_20240807093500_20240807093500_liden_100,2024/08/07 18:30:20.450,0
35.975,139.504,nowc_20240807093500_20240807093500_liden_101,2024/08/07 18:30:20.830,0
35.823,139.635,nowc_20240807093500_20240807093500_liden_102,2024/08/07 18:30:20.970,0
35.942,139.536,nowc_20240807093500_20240807093500_liden_103,2024/08/07 18:30:20.990,0
35.94,139.442,nowc_20240807093500_20240807093500_liden_104,2024/08/07 18:30:21.100,0
35.889,139.647,nowc_20240807093500_20240807093500_liden_105,2024/08/07 18:30:21.300,1
35.808,139.788,nowc_20240807093500_20240807093500_liden_106,2024/08/07 18:30:21.390,0
35.923,139.667,nowc_20240807093500_20240807093500_liden_107,2024/08/07 18:30:21.390,0
35.866,139.715,nowc_20240807093500_20240807093500_liden_108,2024/08/07 18:30:21.400,0
35.938,139.665,nowc_20240807093500_20240807093500_liden_109,2024/08/07 18:30:21.460,0
35.899,139.734,nowc_20240807093500_20240807093500_liden_110,2024/08/07 18:30:21.530,1
35.964,139.508,nowc_20240807093500_20240807093500_liden_111,2024/08/07 18:30:21.800,0
36.061,139.352,nowc_20240807093500_20240807093500_liden_112,2024/08/07 18:30:21.810,1
36.04,139.529,nowc_20240807093500_20240807093500_liden_113,2024/08/07 18:30:22.290,1
35.874,139.48,nowc_20240807093500_20240807093500_liden_114,2024/08/07 18:30:22.830,0
36.093,139.427,nowc_20240807093500_20240807093500_liden_115,2024/08/07 18:30:23.140,0
35.915,139.567,nowc_20240807093500_20240807093500_liden_116,2024/08/07 18:30:23.140,0
39.613,140.977,nowc_20240807093500_20240807093500_liden_117,2024/08/07 18:30:23.250,0
36.171,139.655,nowc_20240807093500_20240807093500_liden_118,2024/08/07 18:30:23.420,0
36.025,139.76,nowc_20240807093500_20240807093500_liden_119,2024/08/07 18:30:23.420,0
36.108,139.375,nowc_20240807093500_20240807093500_liden_120,2024/08/07 18:30:23.500,0
35.864,139.538,nowc_20240807093500_20240807093500_liden_121,2024/08/07 18:30:23.900,1
36.014,139.611,nowc_20240807093500_20240807093500_liden_122,2024/08/07 18:30:24.680,1
36.043,139.418,nowc_20240807093500_20240807093500_liden_123,2024/08/07 18:30:25.390,0
35.995,139.474,nowc_20240807093500_20240807093500_liden_124,2024/08/07 18:30:25.420,1
35.882,139.537,nowc_20240807093500_20240807093500_liden_125,2024/08/07 18:30:25.580,1
36.029,139.428,nowc_20240807093500_20240807093500_liden_126,2024/08/07 18:30:25.640,0
35.863,139.597,nowc_20240807093500_20240807093500_liden_127,2024/08/07 18:30:25.900,1
35.86,139.678,nowc_20240807093500_20240807093500_liden_128,2024/08/07 18:30:26.290,0
35.965,139.488,nowc_20240807093500_20240807093500_liden_129,2024/08/07 18:30:27.160,0
36.002,139.579,nowc_20240807093500_20240807093500_liden_130,2024/08/07 18:30:27.280,1
35.973,139.496,nowc_20240807093500_20240807093500_liden_131,2024/08/07 18:30:27.830,0
36.084,139.411,nowc_20240807093500_20240807093500_liden_132,2024/08/07 18:30:27.940,0
35.89,139.609,nowc_20240807093500_20240807093500_liden_133,2024/08/07 18:30:28.250,1
35.94,139.526,nowc_20240807093500_20240807093500_liden_134,2024/08/07 18:30:28.580,0
35.776,139.626,nowc_20240807093500_20240807093500_liden_135,2024/08/07 18:30:28.660,0
35.893,139.577,nowc_20240807093500_20240807093500_liden_136,2024/08/07 18:30:28.720,1
35.85,139.501,nowc_20240807093500_20240807093500_liden_137,2024/08/07 18:30:28.800,1
36.087,139.346,nowc_20240807093500_20240807093500_liden_138,2024/08/07 18:30:29.310,0
36.136,139.529,nowc_20240807093500_20240807093500_liden_139,2024/08/07 18:30:29.350,0
36.092,139.315,nowc_20240807093500_20240807093500_liden_140,2024/08/07 18:30:29.370,1
35.888,139.437,nowc_20240807093500_20240807093500_liden_141,2024/08/07 18:30:29.680,0
35.882,139.641,nowc_20240807093500_20240807093500_liden_142,2024/08/07 18:30:29.860,0
35.937,139.425,nowc_20240807093500_20240807093500_liden_143,2024/08/07 18:30:29.920,0
35.983,139.293,nowc_20240807093500_20240807093500_liden_144,2024/08/07 18:30:29.920,0
35.78,139.805,nowc_20240807093500_20240807093500_liden_145,2024/08/07 18:30:30.320,0
35.884,139.667,nowc_20240807093500_20240807093500_liden_146,2024/08/07 18:30:30.370,0
35.894,139.451,nowc_20240807093500_20240807093500_liden_147,2024/08/07 18:30:30.550,0
35.75,139.82,nowc_20240807093500_20240807093500_liden_148,2024/08/07 18:30:30.640,0
35.835,139.457,nowc_20240807093500_20240807093500_liden_149,2024/08/07 18:30:30.670,0
36.047,139.769,nowc_20240807093500_20240807093500_liden_150,2024/08/07 18:30:31.110,0
35.998,139.704,nowc_20240807093500_20240807093500_liden_151,2024/08/07 18:30:31.490,1
35.841,139.809,nowc_20240807093500_20240807093500_liden_152,2024/08/07 18:30:31.620,1
35.796,139.535,nowc_20240807093500_20240807093500_liden_153,2024/08/07 18:30:31.820,0
35.838,139.632,nowc_20240807093500_20240807093500_liden_154,2024/08/07 18:30:31.950,1
36.193,139.257,nowc_20240807093500_20240807093500_liden_155,2024/08/07 18:30:32.080,0
36.02,139.328,nowc_20240807093500_20240807093500_liden_156,2024/08/07 18:30:32.300,0
35.895,139.635,nowc_20240807093500_20240807093500_liden_157,2024/08/07 18:30:33.740,0
35.811,139.626,nowc_20240807093500_20240807093500_liden_158,2024/08/07 18:30:33.820,0
35.973,139.553,nowc_20240807093500_20240807093500_liden_159,2024/08/07 18:30:34.060,0
35.745,139.724,nowc_20240807093500_20240807093500_liden_160,2024/08/07 18:30:34.090,0
35.877,139.451,nowc_20240807093500_20240807093500_liden_161,2024/08/07 18:30:34.160,0
36.057,139.337,nowc_20240807093500_20240807093500_liden_162,2024/08/07 18:30:34.220,0
35.843,139.601,nowc_20240807093500_20240807093500_liden_163,2024/08/07 18:30:34.250,0
35.991,139.579,nowc_20240807093500_20240807093500_liden_164,2024/08/07 18:30:34.640,0
36.053,139.768,nowc_20240807093500_20240807093500_liden_165,2024/08/07 18:30:34.760,0
35.989,139.562,nowc_20240807093500_20240807093500_liden_166,2024/08/07 18:30:34.770,1
35.972,139.529,nowc_20240807093500_20240807093500_liden_167,2024/08/07 18:30:35.370,0
35.895,139.459,nowc_20240807093500_20240807093500_liden_168,2024/08/07 18:30:35.470,1
35.807,139.751,nowc_20240807093500_20240807093500_liden_169,2024/08/07 18:30:35.560,0
35.788,139.483,nowc_20240807093500_20240807093500_liden_170,2024/08/07 18:30:35.610,0
35.834,139.742,nowc_20240807093500_20240807093500_liden_171,2024/08/07 18:30:36.840,0
35.911,139.464,nowc_20240807093500_20240807093500_liden_172,2024/08/07 18:30:37.150,0
36.003,139.573,nowc_20240807093500_20240807093500_liden_173,2024/08/07 18:30:37.220,0
35.943,139.597,nowc_20240807093500_20240807093500_liden_174,2024/08/07 18:30:37.380,1
35.911,139.465,nowc_20240807093500_20240807093500_liden_175,2024/08/07 18:30:37.530,0
36.012,139.561,nowc_20240807093500_20240807093500_liden_176,2024/08/07 18:30:37.640,0
36.048,139.472,nowc_20240807093500_20240807093500_liden_177,2024/08/07 18:30:37.880,0
35.855,139.482,nowc_20240807093500_20240807093500_liden_178,2024/08/07 18:30:37.910,1
35.919,139.653,nowc_20240807093500_20240807093500_liden_179,2024/08/07 18:30:38.790,1
35.936,139.595,nowc_20240807093500_20240807093500_liden_180,2024/08/07 18:30:39.360,0
35.898,139.465,nowc_20240807093500_20240807093500_liden_181,2024/08/07 18:30:39.390,0
35.918,139.54,nowc_20240807093500_20240807093500_liden_182,2024/08/07 18:30:39.680,0
36.05,139.359,nowc_20240807093500_20240807093500_liden_183,2024/08/07 18:30:39.830,0
35.87,139.591,nowc_20240807093500_20240807093500_liden_184,2024/08/07 18:30:40,0
35.918,139.646,nowc_20240807093500_20240807093500_liden_185,2024/08/07 18:30:40.430,0
35.844,139.588,nowc_20240807093500_20240807093500_liden_186,2024/08/07 18:30:40.560,0
39.093,140.706,nowc_20240807093500_20240807093500_liden_187,2024/08/07 18:30:40.590,0
39.026,140.685,nowc_20240807093500_20240807093500_liden_188,2024/08/07 18:30:40.600,0
35.995,139.543,nowc_20240807093500_20240807093500_liden_189,2024/08/07 18:30:40.620,0
35.853,139.54,nowc_20240807093500_20240807093500_liden_190,2024/08/07 18:30:40.620,0
39.044,140.685,nowc_20240807093500_20240807093500_liden_191,2024/08/07 18:30:40.670,0
35.994,139.531,nowc_20240807093500_20240807093500_liden_192,2024/08/07 18:30:40.680,1
39.132,140.701,nowc_20240807093500_20240807093500_liden_193,2024/08/07 18:30:40.920,0
35.848,139.62,nowc_20240807093500_20240807093500_liden_194,2024/08/07 18:30:41,1
35.992,139.329,nowc_20240807093500_20240807093500_liden_195,2024/08/07 18:30:41.890,0
36.007,139.603,nowc_20240807093500_20240807093500_liden_196,2024/08/07 18:30:42.490,1
35.915,139.677,nowc_20240807093500_20240807093500_liden_197,2024/08/07 18:30:42.560,1
35.993,139.381,nowc_20240807093500_20240807093500_liden_198,2024/08/07 18:30:43.460,1
35.875,139.485,nowc_20240807093500_20240807093500_liden_199,2024/08/07 18:30:43.610,0
36.049,139.269,nowc_20240807093500_20240807093500_liden_200,2024/08/07 18:30:43.970,0
35.818,139.605,nowc_20240807093500_20240807093500_liden_201,2024/08/07 18:30:44.350,0
36.117,139.506,nowc_20240807093500_20240807093500_liden_202,2024/08/07 18:30:44.790,1
35.87,139.515,nowc_20240807093500_20240807093500_liden_203,2024/08/07 18:30:44.810,0
35.845,139.536,nowc_20240807093500_20240807093500_liden_204,2024/08/07 18:30:45.700,0
35.916,139.635,nowc_20240807093500_20240807093500_liden_205,2024/08/07 18:30:45.850,0
36.021,139.555,nowc_20240807093500_20240807093500_liden_206,2024/08/07 18:30:45.880,1
35.795,139.508,nowc_20240807093500_20240807093500_liden_207,2024/08/07 18:30:46.230,0
36.076,139.634,nowc_20240807093500_20240807093500_liden_208,2024/08/07 18:30:46.320,0
35.878,139.772,nowc_20240807093500_20240807093500_liden_209,2024/08/07 18:30:46.320,0
36.075,139.302,nowc_20240807093500_20240807093500_liden_210,2024/08/07 18:30:46.490,1
35.953,139.478,nowc_20240807093500_20240807093500_liden_211,2024/08/07 18:30:46.590,0
35.875,139.653,nowc_20240807093500_20240807093500_liden_212,2024/08/07 18:30:46.830,1
35.868,139.558,nowc_20240807093500_20240807093500_liden_213,2024/08/07 18:30:47.010,0
36.018,139.575,nowc_20240807093500_20240807093500_liden_214,2024/08/07 18:30:48,0
35.763,139.673,nowc_20240807093500_20240807093500_liden_215,2024/08/07 18:30:48.260,0
39.72,141.239,nowc_20240807093500_20240807093500_liden_216,2024/08/07 18:30:48.300,0
35.889,139.528,nowc_20240807093500_20240807093500_liden_217,2024/08/07 18:30:48.460,0
39.719,141.242,nowc_20240807093500_20240807093500_liden_218,2024/08/07 18:30:48.630,0
35.869,139.562,nowc_20240807093500_20240807093500_liden_219,2024/08/07 18:30:49.850,0
35.933,139.55,nowc_20240807093500_20240807093500_liden_220,2024/08/07 18:30:49.850,0
36.187,139.682,nowc_20240807093500_20240807093500_liden_221,2024/08/07 18:30:51.140,0
35.879,139.644,nowc_20240807093500_20240807093500_liden_222,2024/08/07 18:30:51.420,0
36.147,139.394,nowc_20240807093500_20240807093500_liden_223,2024/08/07 18:30:51.600,0
35.934,139.678,nowc_20240807093500_20240807093500_liden_224,2024/08/07 18:30:51.680,0
36.042,139.543,nowc_20240807093500_20240807093500_liden_225,2024/08/07 18:30:51.680,0
35.985,139.593,nowc_20240807093500_20240807093500_liden_226,2024/08/07 18:30:51.690,1
35.991,139.325,nowc_20240807093500_20240807093500_liden_227,2024/08/07 18:30:51.760,0
35.999,139.589,nowc_20240807093500_20240807093500_liden_228,2024/08/07 18:30:51.880,0
35.72,139.714,nowc_20240807093500_20240807093500_liden_229,2024/08/07 18:30:52.030,0
36.019,139.337,nowc_20240807093500_20240807093500_liden_230,2024/08/07 18:30:52.070,0
35.868,139.491,nowc_20240807093500_20240807093500_liden_231,2024/08/07 18:30:52.390,0
36.09,139.566,nowc_20240807093500_20240807093500_liden_232,2024/08/07 18:30:52.530,0
35.86,139.713,nowc_20240807093500_20240807093500_liden_233,2024/08/07 18:30:52.580,1
35.988,139.487,nowc_20240807093500_20240807093500_liden_234,2024/08/07 18:30:52.680,0
35.969,139.706,nowc_20240807093500_20240807093500_liden_235,2024/08/07 18:30:52.760,0
35.856,139.719,nowc_20240807093500_20240807093500_liden_236,2024/08/07 18:30:52.760,1
35.74,139.805,nowc_20240807093500_20240807093500_liden_237,2024/08/07 18:30:52.820,0
35.888,139.702,nowc_20240807093500_20240807093500_liden_238,2024/08/07 18:30:52.970,0
36.24,139.226,nowc_20240807093500_20240807093500_liden_239,2024/08/07 18:30:53.130,0
36.096,139.313,nowc_20240807093500_20240807093500_liden_240,2024/08/07 18:30:53.890,0
35.858,139.59,nowc_20240807093500_20240807093500_liden_241,2024/08/07 18:30:54.070,0
35.966,139.317,nowc_20240807093500_20240807093500_liden_242,2024/08/07 18:30:54.940,1
35.967,139.655,nowc_20240807093500_20240807093500_liden_243,2024/08/07 18:30:55,0
35.811,139.494,nowc_20240807093500_20240807093500_liden_244,2024/08/07 18:30:55.090,0
35.954,139.595,nowc_20240807093500_20240807093500_liden_245,2024/08/07 18:30:55.240,0
36.087,138.187,nowc_20240807093500_20240807093500_liden_246,2024/08/07 18:30:55.500,0
35.937,139.56,nowc_20240807093500_20240807093500_liden_247,2024/08/07 18:30:55.530,0
35.878,139.609,nowc_20240807093500_20240807093500_liden_248,2024/08/07 18:30:55.560,0
35.896,139.471,nowc_20240807093500_20240807093500_liden_249,2024/08/07 18:30:56.520,1
36.008,139.587,nowc_20240807093500_20240807093500_liden_250,2024/08/07 18:30:57.310,1
36.062,139.152,nowc_20240807093500_20240807093500_liden_251,2024/08/07 18:30:57.790,0
35.971,139.418,nowc_20240807093500_20240807093500_liden_252,2024/08/07 18:30:58.060,0
35.925,139.554,nowc_20240807093500_20240807093500_liden_253,2024/08/07 18:30:58.100,0
35.808,139.722,nowc_20240807093500_20240807093500_liden_254,2024/08/07 18:30:58.220,0
36.048,139.348,nowc_20240807093500_20240807093500_liden_255,2024/08/07 18:30:58.720,0
35.988,139.316,nowc_20240807093500_20240807093500_liden_256,2024/08/07 18:30:59.100,1
35.912,139.499,nowc_20240807093500_20240807093500_liden_257,2024/08/07 18:30:59.570,0
38.769,140.897,nowc_20240807093500_20240807093500_liden_258,2024/08/07 18:30:59.790,0
38.913,140.872,nowc_20240807093500_20240807093500_liden_259,2024/08/07 18:30:59.790,1
38.771,141.019,nowc_20240807093500_20240807093500_liden_260,2024/08/07 18:30:59.870,0
38.759,140.896,nowc_20240807093500_20240807093500_liden_261,2024/08/07 18:30:59.880,0
38.642,140.996,nowc_20240807093500_20240807093500_liden_262,2024/08/07 18:31:00.070,0
38.853,140.886,nowc_20240807093500_20240807093500_liden_263,2024/08/07 18:31:00.190,0
38.923,140.824,nowc_20240807093500_20240807093500_liden_264,2024/08/07 18:31:00.310,1
35.974,139.376,nowc_20240807093500_20240807093500_liden_265,2024/08/07 18:31:00.700,0
35.867,139.588,nowc_20240807093500_20240807093500_liden_266,2024/08/07 18:31:01.190,0
35.755,139.64,nowc_20240807093500_20240807093500_liden_267,2024/08/07 18:31:01.200,0
35.86,139.595,nowc_20240807093500_20240807093500_liden_268,2024/08/07 18:31:01.250,1
36.055,139.379,nowc_20240807093500_20240807093500_liden_269,2024/08/07 18:31:01.310,0
36.048,139.53,nowc_20240807093500_20240807093500_liden_270,2024/08/07 18:31:01.870,0
35.996,139.608,nowc_20240807093500_20240807093500_liden_271,2024/08/07 18:31:01.870,0
35.958,139.54,nowc_20240807093500_20240807093500_liden_272,2024/08/07 18:31:01.910,1
36.011,139.28,nowc_20240807093500_20240807093500_liden_273,2024/08/07 18:31:01.940,0
35.996,139.567,nowc_20240807093500_20240807093500_liden_274,2024/08/07 18:31:02.040,1
36.093,139.43,nowc_20240807093500_20240807093500_liden_275,2024/08/07 18:31:02.750,0
35.808,139.515,nowc_20240807093500_20240807093500_liden_276,2024/08/07 18:31:03.220,0
35.897,139.612,nowc_20240807093500_20240807093500_liden_277,2024/08/07 18:31:04.280,0
35.974,139.588,nowc_20240807093500_20240807093500_liden_278,2024/08/07 18:31:04.360,0
35.99,139.364,nowc_20240807093500_20240807093500_liden_279,2024/08/07 18:31:04.530,0
36.078,139.289,nowc_20240807093500_20240807093500_liden_280,2024/08/07 18:31:04.570,0
36.029,139.422,nowc_20240807093500_20240807093500_liden_281,2024/08/07 18:31:04.570,0
36.101,139.269,nowc_20240807093500_20240807093500_liden_282,2024/08/07 18:31:04.620,0
36.007,139.457,nowc_20240807093500_20240807093500_liden_283,2024/08/07 18:31:04.740,0
36.045,139.594,nowc_20240807093500_20240807093500_liden_284,2024/08/07 18:31:04.770,1
35.778,139.662,nowc_20240807093500_20240807093500_liden_285,2024/08/07 18:31:05.850,0
35.874,139.671,nowc_20240807093500_20240807093500_liden_286,2024/08/07 18:31:05.870,1
35.989,139.608,nowc_20240807093500_20240807093500_liden_287,2024/08/07 18:31:05.980,0
35.872,139.735,nowc_20240807093500_20240807093500_liden_288,2024/08/07 18:31:06.010,0
35.935,139.654,nowc_20240807093500_20240807093500_liden_289,2024/08/07 18:31:06.070,0
35.823,139.633,nowc_20240807093500_20240807093500_liden_290,2024/08/07 18:31:06.670,0
35.929,139.497,nowc_20240807093500_20240807093500_liden_291,2024/08/07 18:31:06.670,1
35.687,139.777,nowc_20240807093500_20240807093500_liden_292,2024/08/07 18:31:06.760,0
35.798,139.674,nowc_20240807093500_20240807093500_liden_293,2024/08/07 18:31:06.790,0
35.944,139.582,nowc_20240807093500_20240807093500_liden_294,2024/08/07 18:31:06.850,0
35.804,139.654,nowc_20240807093500_20240807093500_liden_295,2024/08/07 18:31:06.940,0
35.902,139.552,nowc_20240807093500_20240807093500_liden_296,2024/08/07 18:31:07.330,0
36.007,139.593,nowc_20240807093500_20240807093500_liden_297,2024/08/07 18:31:08.110,1
35.836,139.555,nowc_20240807093500_20240807093500_liden_298,2024/08/07 18:31:08.210,1
36.006,139.589,nowc_20240807093500_20240807093500_liden_299,2024/08/07 18:31:08.340,0
35.834,139.52,nowc_20240807093500_20240807093500_liden_300,2024/08/07 18:31:08.590,1
36.085,139.721,nowc_20240807093500_20240807093500_liden_301,2024/08/07 18:31:09.440,1
35.745,139.706,nowc_20240807093500_20240807093500_liden_302,2024/08/07 18:31:09.600,0
36.082,139.293,nowc_20240807093500_20240807093500_liden_303,2024/08/07 18:31:09.770,0
35.821,139.519,nowc_20240807093500_20240807093500_liden_304,2024/08/07 18:31:09.820,0
36.086,139.285,nowc_20240807093500_20240807093500_liden_305,2024/08/07 18:31:09.920,0
35.865,139.652,nowc_20240807093500_20240807093500_liden_306,2024/08/07 18:31:10,0
35.961,139.474,nowc_20240807093500_20240807093500_liden_307,2024/08/07 18:31:10.450,0
39.695,141.049,nowc_20240807093500_20240807093500_liden_308,2024/08/07 18:31:11.570,0
35.95,139.673,nowc_20240807093500_20240807093500_liden_309,2024/08/07 18:31:11.860,0
35.905,139.501,nowc_20240807093500_20240807093500_liden_310,2024/08/07 18:31:11.980,0
35.979,139.324,nowc_20240807093500_20240807093500_liden_311,2024/08/07 18:31:12.080,0
35.92,139.633,nowc_20240807093500_20240807093500_liden_312,2024/08/07 18:31:12.200,0
36.046,139.34,nowc_20240807093500_20240807093500_liden_313,2024/08/07 18:31:12.210,0
36.037,139.436,nowc_20240807093500_20240807093500_liden_314,2024/08/07 18:31:12.250,0
36.013,139.561,nowc_20240807093500_20240807093500_liden_315,2024/08/07 18:31:12.420,0
35.907,139.458,nowc_20240807093500_20240807093500_liden_316,2024/08/07 18:31:12.610,0
35.999,139.65,nowc_20240807093500_20240807093500_liden_317,2024/08/07 18:31:13.520,1
35.823,139.472,nowc_20240807093500_20240807093500_liden_318,2024/08/07 18:31:13.920,0
36.051,139.283,nowc_20240807093500_20240807093500_liden_319,2024/08/07 18:31:14.030,0
35.805,139.678,nowc_20240807093500_20240807093500_liden_320,2024/08/07 18:31:14.380,1
